id,level,name,type,parent_id,msfid
nom_1620,3,MISC - Miscellaneous,Mandatory,PXLO - Spare Parts Lombardini,LOG - P - PXLO - MISC
nom_1621,3,MISC - Miscellaneous,Mandatory,PXRO - Spare Parts Robin,LOG - P - PXRO - MISC
nom_1622,3,MISC - Miscellaneous,Mandatory,PXYN - Spare Parts Yanmar,LOG - P - PXYN - MISC
nom_1623,3,MISC - Miscellaneous,Mandatory,SXRS - X-ray supplies (stopped),MED - S - SXRS - MISC
nom_1624,3,MISC - Miscellaneous,Mandatory,THON - Honda,LOG - T - THON - MISC
nom_1625,3,MISC - Miscellaneous,Mandatory,TMER - Mercedes,LOG - T - TMER - MISC
nom_1626,3,MISC - Miscellaneous,Mandatory,TPEU - Peugeot,LOG - T - TPEU - MISC
nom_1627,3,MISC - Miscellaneous,Mandatory,TXHO - Spare parts Honda,LOG - T - TXHO - MISC
nom_1628,3,MISC - Miscellaneous,Mandatory,TXLA - Spare Parts Land Rover,LOG - T - TXLA - MISC
nom_1629,3,MISC - Miscellaneous,Mandatory,TXME - Spare parts Mercedes,LOG - T - TXME - MISC
nom_1630,3,MISC - Miscellaneous,Mandatory,TXPE - Spare Parts Peugeot,LOG - T - TXPE - MISC
nom_1631,3,MISC - Miscellaneous,Mandatory,XCUS - Custom fees,SRV - X - XCUS - MISC
nom_1632,3,MISC - Miscellaneous,Mandatory,XFRE - Freight,SRV - X - XFRE - MISC
nom_1633,3,MISC - Miscellaneous,Mandatory,XINS - Insurance,SRV - X - XINS - MISC
nom_1634,3,MISC - Miscellaneous,Mandatory,XMAI - Maintenance,SRV - X - XMAI - MISC
nom_1635,3,MISC - Miscellaneous,Mandatory,XREN - Rental,SRV - X - XREN - MISC
nom_1636,3,MISC - Miscellaneous,Mandatory,XREP - Repairs,SRV - X - XREP - MISC
nom_1637,3,MISC - Miscellaneous,Mandatory,XTAX - Taxes,SRV - X - XTAX - MISC
nom_1638,3,MISC - Miscellaneous,Mandatory,XTRA - Transport,SRV - X - XTRA - MISC
nom_1639,3,MISP - Misoprostol,Mandatory,DORA - Oral Drugs,MED - D - DORA - MISP
nom_1640,3,MLAB - Laboratory Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MLAB
nom_1641,3,"MLIF - Module, team life",Mandatory,KADM - Administration Kits,LOG - K - KADM - MLIF
nom_1642,3,"MLIG - Module, lighting",Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MLIG
nom_1643,3,"MLIS - Linen, single use",Mandatory,KMED - Medical Kits,MED - K - KMED - MLIS
nom_1644,3,"MLOG - Module, logistic",Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MLOG
nom_1645,3,"MMAI - Module, generator maintenance",Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MMAI
nom_1646,3,"MMAI - Module, vehicle maintenance",Mandatory,KTRA - Transport Kits,LOG - K - KTRA - MMAI
nom_1647,3,MMHO - Module maintenance for HONDA engine,Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MMHO
nom_1648,3,MMNS - Multiple micronutrient,Mandatory,DORA - Oral Drugs,MED - D - DORA - MMNS
nom_1649,3,"MMOD - Module, vehicle modification",Mandatory,KTRA - Transport Kits,LOG - K - KTRA - MMOD
nom_1650,3,MMSU - Medical-Surgical Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MMSU
nom_1651,3,MMYN - Module maintenance for YANMAR engine,Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MMYN
nom_1652,3,MNUT - Nutrition Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MNUT
nom_1653,3,MOBP - Mobile phone,Mandatory,PCOM - Communication,LOG - P - PCOM - MOBP
nom_1654,3,MODE - Modem,Mandatory,ADAP - Data Processing,LOG - A - ADAP - MODE
nom_1655,3,MONI - Monitor,Mandatory,EANE - Anaesthesia,MED - E - EANE - MONI
nom_1656,3,MONI - Monitor,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - MONI
nom_1657,3,MONI - Monitor,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - MONI
nom_1658,3,MORP - Morphine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - MORP
nom_1659,3,MORP - Morphine,Mandatory,DORA - Oral Drugs,MED - D - DORA - MORP
nom_1660,3,MORT - Mortar,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - MORT
nom_1661,3,MOSN - Mosquito net,Mandatory,PHDW - Hardware,LOG - P - PHDW - MOSN
nom_1662,3,MOSN - Mosquito net,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - MOSN
nom_1663,3,MOSQ - Anti- Mosquito cream,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - MOSQ
nom_1664,3,MOUS - Mouse,Mandatory,ADAP - Data Processing,LOG - A - ADAP - MOUS
nom_1665,3,MOXI - Moxifloxacine,Mandatory,DORA - Oral Drugs,MED - D - DORA - MOXI
nom_1666,3,MPEP - Module Post Exposure Prophylaxis,Mandatory,KMED - Medical Kits,MED - K - KMED - MPEP
nom_1667,3,"MPHO - Module, photocopier",Mandatory,KADM - Administration Kits,LOG - K - KADM - MPHO
nom_1668,3,"MPOS - Module, power supply",Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MPOS
nom_1669,3,"MPPE - Module, personal protective equipment",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MPPE
nom_1670,3,"MPRI - Module, printer",Mandatory,KADM - Administration Kits,LOG - K - KADM - MPRI
nom_1671,3,"MPUD - Module, diesel motor pump",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MPUD
nom_1672,3,"MPUE - Module, electrical pump",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MPUE
nom_1673,3,"MPUP - Module, petrol motor pump",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MPUP
nom_1674,3,MREC - Recovery room,Mandatory,KMED - Medical Kits,MED - K - KMED - MREC
nom_1675,3,"MREP - Module, repeater",Mandatory,KCOM - Communication Kits,LOG - K - KCOM - MREP
nom_1676,3,MRES - Resuscitation Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MRES
nom_1677,3,"MRTX - Module, radio telex",Mandatory,KCOM - Communication Kits,LOG - K - KCOM - MRTX
nom_1678,3,MSAM - Sampling Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MSAM
nom_1679,3,MSDS - Material safety data sheet,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - MSDS
nom_1680,3,MSFB - MSF publication,Mandatory,L061 - Msf - Publications,LIB - L - L061 - MSFB
nom_1681,3,"MSFD - MSF Publication, Digital",Mandatory,L061 - Msf - Publications,LIB - L - L061 - MSFD
nom_1682,3,"MSFG - MSF, Guide",Mandatory,L061 - Msf - Publications,LIB - L - L061 - MSFG
nom_1683,3,"MSHE - Module, shelter",Mandatory,KCAM - Camps Kits,LOG - K - KCAM - MSHE
nom_1684,3,"MSOL - Module, solar",Mandatory,KPRO - Programme Support Kits,LOG - K - KPRO - MSOL
nom_1685,3,"MSPR - Module, spraying",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MSPR
nom_1686,3,"MSTA - Module, stationery",Mandatory,KADM - Administration Kits,LOG - K - KADM - MSTA
nom_1687,3,MSTE - Sterilization Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MSTE
nom_1688,3,MSUR - Surgical Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MSUR
nom_1689,3,MSUT - Sutures Module,Mandatory,KMED - Medical Kits,MED - K - KMED - MSUT
nom_1690,3,"MTAN - Module, water tank",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MTAN
nom_1691,3,"MTAP - Module, tap",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MTAP
nom_1692,3,"MTES - Module, water testing",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MTES
nom_1693,3,"MTOO - Module, tools for radio",Mandatory,KCOM - Communication Kits,LOG - K - KCOM - MTOO
nom_1694,3,"MTOO - Module, water tools",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MTOO
nom_1695,3,MTRA - Module Transfusion,Mandatory,KMED - Medical Kits,MED - K - KMED - MTRA
nom_1696,3,"MTRE - Module, water treatment",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MTRE
nom_1697,3,MTUB - Module tuberculosis O2 concentrator,Mandatory,KMED - Medical Kits,MED - K - KMED - MTUB
nom_1698,3,"MUHF - Module, UHF",Mandatory,KCOM - Communication Kits,LOG - K - KCOM - MUHF
nom_1699,3,MULT - Multimeter,Mandatory,PELE - Electricity,LOG - P - PELE - MULT
nom_1700,3,MULT - Multimeter,Mandatory,PTOO - Tools,LOG - P - PTOO - MULT
nom_1701,3,MULT - Multivitamin,Mandatory,DORA - Oral Drugs,MED - D - DORA - MULT
nom_1702,3,MUSH - Mushrooms,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - MUSH
nom_1703,3,MVAC - Manual vacuum asp cannula,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - MVAC
nom_1704,3,MVAS - Manual vacuum asp syringe,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - MVAS
nom_1705,3,"MVHF - Module, VHF",Mandatory,KCOM - Communication Kits,LOG - K - KCOM - MVHF
nom_1706,3,"MWAM - Module, waste management",Mandatory,KWAT - Water And Sanitation Kits,LOG - K - KWAT - MWAM
nom_1707,3,"MWHE - Module, second spare wheel",Mandatory,KTRA - Transport Kits,LOG - K - KTRA - MWHE
nom_1708,3,"MWIN - Module, winter preparation",Mandatory,KTRA - Transport Kits,LOG - K - KTRA - MWIN
nom_1709,3,NADC - NaDCC,Mandatory,DDIS - Disinfectants,MED - D - DDIS - NADC
nom_1710,3,NADR - Nadroparin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - NADR
nom_1711,3,NAIL - Nail,Mandatory,PHDW - Hardware,LOG - P - PHDW - NAIL
nom_1712,3,"NAIS - Nail, Steinmann",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NAIS
nom_1713,3,NALC - N-Actetyl-L-Cysteine,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - NALC
nom_1714,3,NALO - Nalaxone,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - NALO
nom_1715,3,NAPP - Nappy,Mandatory,PHYG - Hygiene,LOG - P - PHYG - NAPP
nom_1716,3,NEBB - Needle bone marrow asp./biopsy,Mandatory,SINS - Injection Supplies,MED - S - SINS - NEBB
nom_1717,3,"NEBU - Nebulizer, ultrasonic",Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - NEBU
nom_1718,3,NEED - Needle,Mandatory,PTOO - Tools,LOG - P - PTOO - NEED
nom_1719,3,NEED - Single use needle,Mandatory,SINS - Injection Supplies,MED - S - SINS - NEED
nom_1720,3,"NEET - Needle,'Tronculaire'",Mandatory,ESUD - Dental Surgical Instruments,MED - E - ESUD - NEET
nom_1721,3,NEHC - Neddle Holder Of Castraviejo,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - NEHC
nom_1722,3,NEHC - Needle Holder of Crile-Wood,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NEHC
nom_1723,3,NEHH - Needle holder of Heaney,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NEHH
nom_1724,3,NEHM - Needle Holder Of Mayo-Hegar,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NEHM
nom_1725,3,NEHN - Needle holder Neivert,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NEHN
nom_1726,3,"NEHS - Needle holder, Stratte",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NEHS
nom_1727,3,NEIO - Intra-osseaous needle,Mandatory,SINS - Injection Supplies,MED - S - SINS - NEIO
nom_1728,3,NELI - Ligature needles,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NELI
nom_1729,3,NEOB - Neonatal care book,Mandatory,L010 - Paediatrics,LIB - L - L010 - NEOB
nom_1730,3,NEOG - Neonatal care guide,Mandatory,L010 - Paediatrics,LIB - L - L010 - NEOG
nom_1731,3,NEOS - Neostigmine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - NEOS
nom_1732,3,"NERD - Needle, spinal anaesthesia",Mandatory,SINS - Injection Supplies,MED - S - SINS - NERD
nom_1733,3,"NESD - Needle, spinal",Mandatory,SINS - Injection Supplies,MED - S - SINS - NESD
nom_1734,3,NESU - Needle for sutures,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NESU
nom_1735,3,NETB - Boundary net,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - NETB
nom_1736,3,NETG - Internet/Extranet/Intranet Guide,Mandatory,L044 - Data Processing,LIB - L - L044 - NETG
nom_1737,3,NETS - Shade net,Mandatory,CSHE - Shelters,LOG - C - CSHE - NETS
nom_1738,3,NEVI - Nevirapine,Mandatory,DORA - Oral Drugs,MED - D - DORA - NEVI
nom_1739,3,NFBE - DOCUMENTS FOR BEANS PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFBE
nom_1740,3,NFCA - DOCUMENTS FOR CASSAVA PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFCA
nom_1741,3,NFLE - DOCUMENTS FOR LENTILS PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFLE
nom_1742,3,NFMA - DOCUMENTS FOR MAIZE PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFMA
nom_1743,3,NFMI - DOCUMENTS FOR MILLET PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFMI
nom_1744,3,NFOI - DOCUMENTS FOR OIL PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFOI
nom_1745,3,NFPE - DOCUMENTS FOR PEAS PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFPE
nom_1746,3,NFRI - DOCUMENTS FOR RICE PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFRI
nom_1747,3,NFSA - DOCUMENTS FOR SALT PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFSA
nom_1748,3,NFSO - DOCUMENTS FOR SORGHUM PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFSO
nom_1749,3,NFSU - DOCUMENTS FOR SUGAR PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFSU
nom_1750,3,NFWH - DOCUMENTS FOR WHEAT PURCHASE,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NFWH
nom_1751,3,NHMH - Needle holder Mayo-Hegar HM,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - NHMH
nom_1752,3,NIAC - Niacin test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - NIAC
nom_1753,3,NIBE - 4-NITROBENZOIC ACID,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - NIBE
nom_1754,3,NICA - Nicardipine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - NICA
nom_1755,3,NICO - Nicotinamide,Mandatory,DORA - Oral Drugs,MED - D - DORA - NICO
nom_1756,3,NICU - Checklist Neonatal Intensive Care Unit,Mandatory,IPED - Paediatric checklists,MED - I - IPED - NICU
nom_1757,3,NIFE - Nifedipine,Mandatory,DORA - Oral Drugs,MED - D - DORA - NIFE
nom_1758,3,NIFU - Nifurtimox,Mandatory,DORA - Oral Drugs,MED - D - DORA - NIFU
nom_1759,3,NOOD - Noodles,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - NOOD
nom_1760,3,NOTP - Notepad,Mandatory,ASTA - Stationery,LOG - A - ASTA - NOTP
nom_1761,3,NRES - Newborn child resuscitation,Mandatory,ETMA - Training Mannequins,MED - E - ETMA - NRES
nom_1762,3,NSBI - CHECKLIST FOR BISCUIT QUALITY CONTROL,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSBI
nom_1763,3,NSCO - CHECKLIST NFOS CONTROL UPON RECEIPT,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSCO
nom_1764,3,NSPF - CHECKLIST PRECOOKED FORTIFIED FLOOR QC,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSPF
nom_1765,3,NSRU - CHECKLIST FOR RUF PASTE QUALITY CONTROL,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSRU
nom_1766,3,NSSA - NFOS SAMPLING REPORT FORM,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSSA
nom_1767,3,NSTM - CHECKLIST FOR THER. MILK QUALITY CONTROL,Mandatory,LEAF - Leaflets,LIB - L - LEAF - NSTM
nom_1768,3,"NURB - Nurse, Book",Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - NURB
nom_1769,3,"NURG - Nurse, Guide",Mandatory,L029 - Nursing - Infection Control,LIB - L - L029 - NURG
nom_1770,3,"NUTB - Nutrition, Book",Mandatory,L016 - Nutrition,LIB - L - L016 - NUTB
nom_1771,3,"NUTD - Nutrition, Digital Media",Mandatory,L016 - Nutrition,LIB - L - L016 - NUTD
nom_1772,3,NUTG - Galvanized nut,Mandatory,PHDW - Hardware,LOG - P - PHDW - NUTG
nom_1773,3,"NUTG - Nutrition, Guide",Mandatory,L016 - Nutrition,LIB - L - L016 - NUTG
nom_1774,3,NYST - Nystatin,Mandatory,DORA - Oral Drugs,MED - D - DORA - NYST
nom_1775,3,OADC - OADC,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - OADC
nom_1776,3,OBFI - Library Kit Obstetric Fistula,Mandatory,"KLIB - KIT, LIBRARY",LIB - K - KLIB - OBFI
nom_1777,3,"OBSB - Obstetrics, Book",Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - OBSB
nom_1778,3,"OBSG - Obstetrics, Guide",Mandatory,L009 - Gynaecology - Obstetrics,LIB - L - L009 - OBSG
nom_1779,3,"OFFB - Microsoft Office, Book",Mandatory,L044 - Data Processing,LIB - L - L044 - OFFB
nom_1780,3,OFLO - Oflaxacin,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - OFLO
nom_1781,3,OILC - Oil can,Mandatory,PTOO - Tools,LOG - P - PTOO - OILC
nom_1782,3,OILE - Engine oil,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - OILE
nom_1783,3,OILG - Gear oil,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - OILG
nom_1784,3,OILI - Immersion Oil,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - OILI
nom_1785,3,OILP - Oil paint,Mandatory,PPAI - Paint,LOG - P - PPAI - OILP
nom_1786,3,OILR - Oil,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - OILR
nom_1787,3,OILS - Oil,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - OILS
nom_1788,3,OILS - Oil spray for instruments,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - OILS
nom_1789,3,OILS - Oil syringe,Mandatory,PTOO - Tools,LOG - P - PTOO - OILS
nom_1790,3,"OILV - OIL, VEGETABLE",Mandatory,NFOO - Food Commodities,MED - N - NFOO - OILV
nom_1791,3,OINT - International order,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - OINT
nom_1792,3,OMEP - Omeprazole,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - OMEP
nom_1793,3,OMEP - Omeprazole,Mandatory,DORA - Oral Drugs,MED - D - DORA - OMEP
nom_1794,3,ONDA - Ondasetron,Mandatory,DORA - Oral Drugs,MED - D - DORA - ONDA
nom_1795,3,OPEN - Opener,Mandatory,PCOO - Cooking,LOG - P - PCOO - OPEN
nom_1796,3,"OPHB - Ophthalmology, Book",Mandatory,L011 - Ophthalmology - Dermatology,LIB - L - L011 - OPHB
nom_1797,3,OPHT - Ophtalmoscope,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - OPHT
nom_1798,3,OPRO - Project order,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - OPRO
nom_1799,3,ORDG - Order lists,Mandatory,L045 - Catalogues & Order Lists,LIB - L - L045 - ORDG
nom_1800,3,OREQ - Order request,Mandatory,ALST - Logistic Stationery,LOG - A - ALST - OREQ
nom_1801,3,ORMA - Mix for rehydration of malnourished,Mandatory,DORA - Oral Drugs,MED - D - DORA - ORMA
nom_1802,3,ORSA - Ors Rehydratation Salt,Mandatory,DORA - Oral Drugs,MED - D - DORA - ORSA
nom_1803,3,OSEL - Oseltamivir,Mandatory,DORA - Oral Drugs,MED - D - DORA - OSEL
nom_1804,3,OSTS - Osteotome Of Stille,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - OSTS
nom_1805,3,OTOS - Otoscope,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - OTOS
nom_1806,3,OVER - Overall,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - OVER
nom_1807,3,OVER - Overall protective,Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - OVER
nom_1808,3,OXYB - Oxybuprocaine,Mandatory,DEXO - Ophtalmic Drugs For External Use,MED - D - DEXO - OXYB
nom_1809,3,OXYM - Oxymeter,Mandatory,EANE - Anaesthesia,MED - E - EANE - OXYM
nom_1810,3,OXYM - Oxymeter Pulse,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - OXYM
nom_1811,3,OXYT - Oxytocine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - OXYT
nom_1812,3,PACK - Icepack / cooling pack,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - PACK
nom_1813,3,PADC - Cast padding,Mandatory,SDRE - Dressings,MED - S - SDRE - PADC
nom_1814,3,PADD - Paddle spoon,Mandatory,PCOO - Cooking,LOG - P - PCOO - PADD
nom_1815,3,PADH - Hygienic pad,Mandatory,PHYG - Hygiene,LOG - P - PHYG - PADH
nom_1816,3,PADL - Paddle,Mandatory,TBOA - Boats,LOG - T - TBOA - PADL
nom_1817,3,PADL - Padlock,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - PADL
nom_1818,3,PADP - Paper pad,Mandatory,ASTA - Stationery,LOG - A - ASTA - PADP
nom_1819,3,PAIN - Paint,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - PAIN
nom_1820,3,PALL - Pallet,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - PALL
nom_1821,3,PANE - Solar panel,Mandatory,PLIG - Lighting,LOG - P - PLIG - PANE
nom_1822,3,PANF - Frying pan,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - PANF
nom_1823,3,PANS - Stewing pan,Mandatory,PCOO - Cooking,LOG - P - PCOO - PANS
nom_1824,3,PAPE - Paper,Mandatory,ASTA - Stationery,LOG - A - ASTA - PAPE
nom_1825,3,PAPE - Paper,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - PAPE
nom_1826,3,"PAPF - Paper, filter",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - PAPF
nom_1827,3,PAPK - Kitchen paper,Mandatory,PHYG - Hygiene,LOG - P - PHYG - PAPK
nom_1828,3,"PAPN - Sheet, sterilization, non-woven",Mandatory,ESTE - Sterilization,MED - E - ESTE - PAPN
nom_1829,3,PAPP - PROTECTION PAPER,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - PAPP
nom_1830,3,PAPR - Paper roll,Mandatory,AOFF - Office Equipment,LOG - A - AOFF - PAPR
nom_1831,3,PAPS - Sandpaper,Mandatory,PHDW - Hardware,LOG - P - PHDW - PAPS
nom_1832,3,PAPS - Sterilization paper,Mandatory,ESTE - Sterilization,MED - E - ESTE - PAPS
nom_1833,3,PAPT - Toilet paper,Mandatory,PHYG - Hygiene,LOG - P - PHYG - PAPT
nom_1834,3,"PAPW - Paper, Whatman",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - PAPW
nom_1835,3,PARA - Paracetamol,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - PARA
nom_1836,3,PARA - Paracetamol,Mandatory,DORA - Oral Drugs,MED - D - DORA - PARA
nom_1837,3,PARO - Paromomycin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - PARO
nom_1838,3,PART - Particles,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - PART
nom_1839,3,PARX - Paroxetine,Mandatory,DORA - Oral Drugs,MED - D - DORA - PARX
nom_1840,3,PASA - Para-aminosalicilic acid (PAS),Mandatory,DORA - Oral Drugs,MED - D - DORA - PASA
nom_1841,3,PASD - Pastels for drawing,Mandatory,EPSY - Equipment for psychological support,MED - E - EPSY - PASD
nom_1842,3,PASS - Para-aminosalicilic sodium (PAS),Mandatory,DORA - Oral Drugs,MED - D - DORA - PASS
nom_1843,3,PAST - Paste,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - PAST
nom_1844,3,PEAS - Peas,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - PEAS
nom_1845,3,PEAS - Peas,Mandatory,NFOO - Food Commodities,MED - N - NFOO - PEAS
nom_1846,3,PEDB - paediatric,Mandatory,L016 - Nutrition,LIB - L - L016 - PEDB
nom_1847,3,"PEDB - Paediatrics, Book",Mandatory,L010 - Paediatrics,LIB - L - L010 - PEDB
nom_1848,3,"PEDG - Paediatrics, Guide",Mandatory,L010 - Paediatrics,LIB - L - L010 - PEDG
